학년,출판사(저자),교육과정,레슨,단어,뜻,예문,예문 해석,영영풀이
초3,천재(함),2022,12,cloudy,,,,
초3,천재(함),2022,12,coat,,,,
초3,천재(함),2022,12,jacket,,,,
초3,천재(함),2022,12,on,,,,
초3,천재(함),2022,12,put,,,,
초3,천재(함),2022,12,raining,,,,
초3,천재(함),2022,12,sunny,,,,
초3,천재(함),2022,12,snowing,,,,
초3,천재(함),2022,12,there,,,,
초3,천재(함),2022,12,wake,,,,
초3,천재(함),2022,12,weather,,,,
초4,천재(함),2022,1,afternoon,,,,
초4,천재(함),2022,1,bag,,,,
초4,천재(함),2022,1,evening,,,,
초4,천재(함),2022,1,everyone,,,,
초4,천재(함),2022,1,friend,,,,
초4,천재(함),2022,1,meet,,,,
초4,천재(함),2022,1,morning,,,,
초4,천재(함),2022,1,name,,,,
초4,천재(함),2022,1,new,,,,
초4,천재(함),2022,1,night,,,,
초4,천재(함),2022,1,to,,,,
초4,천재(함),2022,1,we,,,,
초4,천재(함),2022,2,again,,,,
초4,천재(함),2022,2,angry,,,,
초4,천재(함),2022,2,happy,,,,
초4,천재(함),2022,2,sad,,,,
초4,천재(함),2022,2,sleepy,,,,
초4,천재(함),2022,2,some,,,,
초4,천재(함),2022,2,thirsty,,,,
초4,천재(함),2022,2,tired,,,,
초4,천재(함),2022,2,try,,,,
초4,천재(함),2022,2,water,,,,
초4,천재(함),2022,3,careful,,,,
초4,천재(함),2022,3,drink,,,,
초4,천재(함),2022,3,eat,,,,
초4,천재(함),2022,3,enter,,,,
초4,천재(함),2022,3,house,,,,
초4,천재(함),2022,3,kick,,,,
초4,천재(함),2022,3,line,,,,
초4,천재(함),2022,3,love,,,,
초4,천재(함),2022,3,over,,,,
초4,천재(함),2022,3,push,,,,
초4,천재(함),2022,3,talk,,,,
초4,천재(함),2022,3,welcome,,,,
초4,천재(함),2022,4,bad,,,,
초4,천재(함),2022,4,badminton,,,,
초4,천재(함),2022,4,baseball,,,,
초4,천재(함),2022,4,basketball,,,,
초4,천재(함),2022,4,busy,,,,
초4,천재(함),2022,4,let,,,,
초4,천재(함),2022,4,pass,,,,
초4,천재(함),2022,4,play,,,,
초4,천재(함),2022,4,sick,,,,
초4,천재(함),2022,4,soccer,,,,
초4,천재(함),2022,4,sound,,,,
초4,천재(함),2022,4,tennis,,,,
초4,천재(함),2022,5,bread,,,,
초4,천재(함),2022,5,cream,,,,
초4,천재(함),2022,5,help,,,,
초4,천재(함),2022,5,hot,,,,
초4,천재(함),2022,5,ice,,,,
초4,천재(함),2022,5,milk,,,,
초4,천재(함),2022,5,much,,,,
초4,천재(함),2022,5,noodles,,,,
초4,천재(함),2022,5,salad,,,,
초4,천재(함),2022,5,soup,,,,
초4,천재(함),2022,5,want,,,,
초4,천재(함),2022,6,bed,,,,
초4,천재(함),2022,6,box,,,,
초4,천재(함),2022,6,bus,,,,
초4,천재(함),2022,6,chair,,,,
초4,천재(함),2022,6,desk,,,,
초4,천재(함),2022,6,fan,,,,
초4,천재(함),2022,6,know,,,,
초4,천재(함),2022,6,table,,,,
초4,천재(함),2022,6,under,,,,
초4,천재(함),2022,6,where,,,,
초4,천재(함),2022,7,art,,,,
초4,천재(함),2022,7,birthday,,,,
초4,천재(함),2022,7,class,,,,
초4,천재(함),2022,7,computer,,,,
초4,천재(함),2022,7,cook,,,,
초4,천재(함),2022,7,day,,,,
초4,천재(함),2022,7,hike,,,,
초4,천재(함),2022,7,lunch,,,,
초4,천재(함),2022,7,party,,,,
초4,천재(함),2022,7,today,,,,
초4,천재(함),2022,7,wait,,,,
초4,천재(함),2022,8,car,,,,
초4,천재(함),2022,8,case,,,,
초4,천재(함),2022,8,comic,,,,
초4,천재(함),2022,8,hundred,,,,
초4,천재(함),2022,8,idea,,,,
초4,천재(함),2022,8,skirt,,,,
초4,천재(함),2022,8,take,,,,
초4,천재(함),2022,8,thousand,,,,
초4,천재(함),2022,8,toy,,,,
초4,천재(함),2022,8,will,,,,
초4,천재(함),2022,9,bottle,,,,
초4,천재(함),2022,9,brown,,,,
초4,천재(함),2022,9,clean,,,,
초4,천재(함),2022,9,find,,,,
초4,천재(함),2022,9,gray,,,,
초4,천재(함),2022,9,notebook,,,,
초4,천재(함),2022,9,park,,,,
초4,천재(함),2022,9,shoe,,,,
초4,천재(함),2022,9,so,,,,
초4,천재(함),2022,9,umbrella,,,,
초4,천재(함),2022,9,watch,,,,
초4,천재(함),2022,10,breakfast,,,,
초4,천재(함),2022,10,dinner,,,,
초4,천재(함),2022,10,eleven,,,,
초4,천재(함),2022,10,fun,,,,
초4,천재(함),2022,10,movie,,,,
초4,천재(함),2022,10,music,,,,
초4,천재(함),2022,10,school,,,,
초4,천재(함),2022,10,thirty,,,,
초4,천재(함),2022,10,time,,,,
초4,천재(함),2022,10,twelve,,,,
초4,천재(함),2022,10,twenty,,,,
초4,천재(함),2022,11,cookie,,,,
초4,천재(함),2022,11,draw,,,,
초4,천재(함),2022,11,homework,,,,
초4,천재(함),2022,11,make,,,,
초4,천재(함),2022,11,picture,,,,
초4,천재(함),2022,11,read,,,,
초4,천재(함),2022,11,smell,,,,
초4,천재(함),2022,11,sure,,,,
초4,천재(함),2022,12,cool,,,,
초4,천재(함),2022,12,doctor,,,,
초4,천재(함),2022,12,model,,,,
초4,천재(함),2022,12,nurse,,,,
초4,천재(함),2022,12,painter,,,,
초4,천재(함),2022,12,pilot,,,,
초4,천재(함),2022,12,teacher,,,,
초4,천재(함),2022,12,uncle,,,,
초4,천재(함),2022,12,writer,,,,
